+-----------+---------+----------------+----------+------------+----------+
|   OPCODE  | CHANNEL |      REG       | RAM_ADDR |  RAW_DATA  | DELAY_MS |
|    READ   |    0    |    AUTO(g)     |          |   0x3f3f   |  50.371  |
|   WRITE   |    0    |    AUTO(g)     |          |   0x3b3b   |  0.200   |
|    READ   |    0    |    LINEFEED    |          |    0x0     |  50.365  |
|   WRITE   |    0    |    LINEFEED    |          |   0x101    |  0.194   |
|   WRITE   |    0    |    AUTO(g)     |          |   0x3f3f   |  50.338  |
|    READ   |    0    |      IRQ1      |          |    0x0     |  50.363  |
|    READ   |    0    |      IRQ2      |          |    0x0     |  0.166   |
|    READ   |    0    |      IRQ3      |          |    0x0     |  0.134   |
|   WRITE   |    0    |     IRQEN1     |          |   0x5050   |  0.122   |
|   WRITE   |    0    |     IRQEN2     |          |   0x1313   |  50.298  |
|   WRITE   |    0    |     IRQEN3     |          |   0x707    |  50.430  |
|   WRITE   |    0    |     IRQEN4     |          |    0x0     |  50.419  |
|    READ   |    0    |    LOOPBACK    |          |    0x0     |  50.364  |
|   WRITE   |    1    |    PCMTXLO     |          |   0x1111   |  0.174   |
|    READ   |    1    |    PCMTXHI     |          |    0x0     |  50.354  |
|   WRITE   |    1    |    PCMTXHI     |          |    0x0     |  0.222   |
|   WRITE   |    1    |    PCMRXLO     |          |   0x1111   |  50.348  |
|    READ   |    1    |    PCMRXHI     |          |    0x0     |  50.350  |
|   WRITE   |    1    |    PCMRXHI     |          |    0x0     |  0.175   |
|    READ   |    1    |    PCMMODE     |          |   0x1313   |  50.441  |
|   WRITE   |    1    |    PCMMODE     |          |   0x1313   |  0.251   |
|    READ   |    1    |    AUTO(g)     |          |   0x3f3f   |  50.394  |
|   WRITE   |    1    |    AUTO(g)     |          |   0x3b3b   |  0.198   |
|    READ   |    1    |    LINEFEED    |          |    0x0     |  50.329  |
|   WRITE   |    1    |    LINEFEED    |          |   0x101    |  0.154   |
|   WRITE   |    1    |    AUTO(g)     |          |   0x3f3f   |  50.328  |
|    READ   |    1    |      IRQ1      |          |    0x0     |  50.326  |
|    READ   |    1    |      IRQ2      |          |    0x0     |  0.176   |
|    READ   |    1    |      IRQ3      |          |    0x0     |  0.139   |
|   WRITE   |    1    |     IRQEN1     |          |   0x5050   |  0.119   |
|   WRITE   |    1    |     IRQEN2     |          |   0x1313   |  50.328  |
|   WRITE   |    1    |     IRQEN3     |          |   0x707    |  50.357  |
|   WRITE   |    1    |     IRQEN4     |          |    0x0     |  50.359  |
|    READ   |    1    |    LOOPBACK    |          |    0x0     |  50.389  |
|   WRITE   |    0    |    PCMMODE     |          |   0x1313   |  0.178   |
|   WRITE   |    1    |    PCMMODE     |          |   0x1313   |  50.331  |
|   WRITE   |    0    |     IRQEN1     |          |    0x0     |  50.339  |
|   WRITE   |    0    |     IRQEN2     |          |    0x0     |  50.345  |
|   WRITE   |    0    |     IRQEN3     |          |    0x0     |  50.364  |
|   WRITE   |    0    |     IRQEN4     |          |    0x0     |  50.331  |
|   WRITE   |    1    |     IRQEN1     |          |    0x0     |  50.401  |
|   WRITE   |    1    |     IRQEN2     |          |    0x0     |  50.412  |
|   WRITE   |    1    |     IRQEN3     |          |    0x0     |  50.371  |
|   WRITE   |    1    |     IRQEN4     |          |    0x0     |  50.364  |
|   WRITE   |    0    |     IRQEN2     |          |   0x202    |  50.449  |
|    READ   |    0    |      IRQ2      |          |    0x0     |  50.453  |
|   WRITE   |    1    |     IRQEN2     |          |   0x202    |  0.194   |
|    READ   |    1    |      IRQ2      |          |   0x202    |  50.350  |
|   WRITE   |    0    |    ENHANCE     |          |    0x0     |  0.200   |
|   WRITE   |    1    |    ENHANCE     |          |    0x0     |  50.354  |
|   WRITE   |    1    |    LINEFEED    |          |   0x101    |  50.371  |
|    READ   |    1    |    LINEFEED    |          |   0x1111   |  50.367  |
|   WRITE   |    0    |    LINEFEED    |          |   0x101    |  0.180   |
|    READ   |    0    |    LINEFEED    |          |   0x1111   |  50.305  |
|   WRITE   |    1    |    LINEFEED    |          |    0x0     |  0.162   |
|   WRITE   |    0    |    LINEFEED    |          |    0x0     |  50.382  |
|   WRITE   |    1    |    LINEFEED    |          |   0x202    |  50.392  |
|   WRITE   |    0    |    LINEFEED    |          |   0x202    |  50.362  |
|   WRITE   |    1    |    LINEFEED    |          |   0x101    |  50.363  |
|   WRITE   |    0    |    LINEFEED    |          |   0x101    |  50.387  |
+-----------+---------+----------------+----------+------------+----------+
